38|0|1,2,4,5-tetrafluorobenzene|C6H2F4|0|1|150.074|327-54-8|21108549|9474|InChI=1S/C6H2F4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H|SDXUIOOHCIQXRP-UHFFFAOYSA-N|aromatic;halogenated_compound;aromatic_derivative;arylfluoride||1245-tetrafluorobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:18:38
39|0|1,2,4-trichlorobenzene|C6H3Cl3|0|1|181.447|120-82-1|13862559|13|InChI=1S/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3H|PBKONEOXTCPAFI-UHFFFAOYSA-N|arylhalide;aromatic_derivative;arylchloride;halogenated_compound;aromatic|1,2,4-trichlorobenzene|124-trichlorobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:18:42
40|0|1,2,4-trifluorobenzene|C6H3F3|0|1|132.083|367-23-7|21111799|67773|InChI=1S/C6H3F3/c7-4-1-2-5(8)6(9)3-4/h1-3H|PEBWOGPSYUIOBP-UHFFFAOYSA-N|halogenated_compound;aromatic;aromatic_derivative;arylfluoride||124-trifluorobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:18:46
41|0|1,2,3,6-tetrahydropyridine|C5H9N|0|1|83.1313|694-05-3|12226|12750|InChI=1S/C5H9N/c1-2-4-6-5-3-1/h1-2,6H,3-5H2|FTAHXMZRJCZXDL-UHFFFAOYSA-N|C_ONS_bond;alkene;nitrogen_heterocyclic_aromatic_derivative;cycloalkene;secondary_carbon;trans_double_bond;secondary_aliph_amine;cis_double_bond;heterocyclic;amine|1,2,5,6-tetrahydropyridine(eq);1,2,5,6-tetrahydropyridine;3-piperideine|1256-tetrahydropyridine.sdf|C1|1|0|||maaren|2018-03-31 15:18:50
42|0|1,2,5-thiadiazole|C2H2N2S|0|1|86.1156|288-39-1|486419|559537|InChI=1S/C2H2N2S/c1-2-4-5-3-1/h1-2H|UDGKZGLPXCRRAM-UHFFFAOYSA-N|heteroaromatic;nitrogen_sulfur_heterocycle;heterocyclic;hetero_S;hetero_N_nonbasic;C_ONS_bond;aromatic;hetero_N_nonbasic|piazthiole|125-thiadiazole.sdf|Cs|1|0|||maaren|2018-03-31 15:18:54
43|0|buta-1,2-diene|C4H6|0|1|54.0902|590-19-2|11051|11535|InChI=1S/C4H6/c1-3-4-2/h4H,1H2,2H3|QNRMTGGDHLBXQZ-UHFFFAOYSA-N|primary_carbon;alkene;allene|1,2-butadiene;methylallene|12-butadiene.sdf|C1|1|0|||maaren|2018-03-31 15:18:57
44|0|buta-1,3-diene|C4H6|0|1|54.0902|106-99-0|7557|7845|InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2|KAKZBPTYRLMSJV-UHFFFAOYSA-N|g305;conjugated_double_bond;alkene;rotatable_bond|1,3-butadiene;trans-buta-1,3-diene;butadiene (1,3 butadiene)|buta-13-diene.sdf|C2h|2|1|||maaren|2018-03-31 15:19:01
45|0|1,2-dibromobenzene|C6H4Br2|0|1|235.904|583-53-9|13875212|11414|InChI=1S/C6H4Br2/c7-5-3-1-2-4-6(5)8/h1-4H|WQONPSCCEXUXTQ-UHFFFAOYSA-N|aromatic_derivative;aromatic;arylbromide;halogenated_compound|o-dibromobenzene;dibromobenzene|12-dibromobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:19:05
46|0|1,2-dibromoethane|C2H4Br2|0|1|187.861|106-93-4|7551|7839|InChI=1S/C2H4Br2/c3-1-2-4/h1-2H2|PAAZPARNPHGIKF-UHFFFAOYSA-N|halogenated_compound;rotatable_bond;alkylbromide;alkane|ethylene bromide|12-dibromoethane.sdf|C2h|2|1|||maaren|2018-03-31 15:19:09
47|0|1,2-dibromopropane|C3H6Br2|0|1|201.888|78-75-1|6305|6553|InChI=1S/C3H6Br2/c1-3(5)2-4/h3H,2H2,1H3|XFNJYAKDBJUJAJ-UHFFFAOYSA-N|halogenated_compound;alkane;alkylbromide;g305;rotatable_bond;primary_carbon|propylene dibromide|12-dibromopropane.sdf|C1|1|1|||maaren|2018-03-31 15:19:12
48|0|1,2-dichloro-1,1,2,2-tetrafluoroethane|C2Cl2F4|0|1|170.921|1320-37-2|13853215|6429|InChI=1S/C2Cl2F4/c3-1(5,6)2(4,7)8|DDMOUSALMHHKOS-UHFFFAOYSA-N|alkylfluoride;rotatable_bond;alkane;halogenated_compound;nonhydrogens;alkylchloride|1,2-dichloro-tetrafluoroethane;cryofluorane;1,2-dichlorotetrafluoroethane|12-dichloro-1122-tetrafluoroethane.sdf|C1|1|1|||maaren|2018-03-31 15:19:16
49|0|1,2-dichlorobenzene|C6H4Cl2|0|1|147.002|95-50-1|13837988|7239|InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H|RFFLAFLAYFXFSW-UHFFFAOYSA-N|arylchloride;aromatic_derivative;arylhalide;aromatic;halogenated_compound|o-dichlorobenzene;25321-22-6|12-dichlorobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:19:20
50|0|1,2-dichloroethane|C2H4Cl2|0|1|98.959|107-06-2|13837650|11|InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2|WSLDOOZREJYCGB-UHFFFAOYSA-N|alkane;alkylchloride;halogenated_compound;rotatable_bond|ethylene dichloride;ClCH2CH2Cl|12-dichloroethane.sdf|C2h|2|1|||maaren|2018-03-31 15:19:24
51|0|1,2-difluoropropane|C3H6F2|0|1|80.076|62126-90-3|10606183|18960304|InChI=1S/C3H6F2/c1-3(5)2-4/h3H,2H2,1H3|OFHQVNFSKOBBGG-UHFFFAOYSA-N|rotatable_bond;alkylfluoride;halogenated_compound;primary_carbon;alkane||12-difluoropropane.sdf|C1|1|1|||maaren|2018-03-31 15:19:28
52|0|1,2-dichloropropane|C3H6Cl2|0|1|112.985|78-87-5|6316|6564|InChI=1S/C3H6Cl2/c1-3(5)2-4/h3H,2H2,1H3|KNKRKFALVUDBJE-UHFFFAOYSA-N|primary_carbon;halogenated_compound;alkylchloride;alkane;rotatable_bond|propylene chloride;propylene dichloride;1,2-dichloropropane (trans);1,2-Dichloropropane, (±)-|12-dichloropropane.sdf|C1|1|1|||maaren|2018-03-31 15:19:31
53|0|1,2-difluorobenzene|C6H4F2|0|1|114.093|367-11-3|9325|9706|InChI=1S/C6H4F2/c7-5-3-1-2-4-6(5)8/h1-4H|GOYDNIKZWGIXJT-UHFFFAOYSA-N|aromatic;arylfluoride;halogenated_compound;aromatic_derivative|o-difluorobenzene|12-difluorobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:19:35
54|0|1,2-difluoroethane|C2H4F2|0|1|66.0498|624-72-6|11722|12223|InChI=1S/C2H4F2/c3-1-2-4/h1-2H2|AHFMSNDOYCFEPH-UHFFFAOYSA-N|halogenated_compound;alkylfluoride;alkane;rotatable_bond|1,2-difluoroethane (trans);1,2-difluoroethane-(trans);12-difluoroethane|12-difluoroethane-trans.sdf|C1|1|1|||maaren|2018-03-31 15:19:39
55|0|1,2-dimethoxybenzene|C8H10O2|0|1|138.163|91-16-7|13861009|7043|InChI=1S/C8H10O2/c1-9-7-5-3-4-6-8(7)10-2/h3-6H,1-2H3|ABDKAPXRBAPSQN-UHFFFAOYSA-N|rotatable_bond;ether;alkylarylether;C_ONS_bond;aromatic_derivative;aromatic|veratrole;veratrol|12-dimethoxybenzene.sdf|C1|1|2|||maaren|2018-03-31 15:19:44
56|0|1,2-dimethoxyethane|C4H10O2|0|1|90.1206|110-71-4|13836589|8071|InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3|XTHFKEDIFFGKHM-UHFFFAOYSA-N|ether;C_ONS_bond;dialkylether;rotatable_bond|monoglyme;glyme;DME;ethylene glycol dimethyl ether|12-dimethoxyethane.sdf|C1|1|3|||maaren|2018-03-31 15:19:48
57|0|2-ethyloxirane|C4H8O|0|1|72.1054|26249-20-7|7546|7834|InChI=1S/C4H8O/c1-2-4-3-5-4/h4H,2-3H2,1H3|RBACIKXCRWGCBB-UHFFFAOYSA-N|dialkylether;secondary_carbon;ether;epoxide;rotatable_bond;primary_carbon;heterocyclic;C_ONS_bond|1,2-epoxybutane;2-ethyloxirane;2-ethyloxirane;2-ethyloxirane|12-epoxybutane.sdf|C1|1|1|||spoel|2021-12-04 09:54:52
